t (s),v (m/s)
6539.292821,0
6540.290069,0
6541.293794,0
6542.30326,0
6543.287383,0
6544.286218,0
6545.289644,0
6546.284294,0
6547.291421,0
6548.283789,0
6549.281051,0
6550.285238,0
6551.280833,0
6552.283887,0
6553.280533,0
6554.286328,0
6555.29186,0
6556.290559,0
6557.290902,0
6558.286117,0
6559.287069,0
6560.289688,0
6561.288313,0
6562.28844,0
6563.284638,0
6564.286859,0
6565.281776,0
6566.284513,0
6567.289674,0
6568.280315,0
6569.287555,0
6570.28291,0
6571.284336,0
6572.285521,0
6573.294586,0
6574.289534,0
6575.274892,0
6576.287314,0
6577.290241,0
6578.284311,0
6579.28749,0
6580.304644,0
6581.284415,0
6582.291888,0
6583.293473,0
6584.283452,0
6585.286227,0
6586.289774,0
6587.291808,0
6588.277344,0
6589.287784,0
6590.282159,0
6591.280569,0
6592.287449,0
6593.295062,0
6594.289661,0
6595.287373,0
6596.285878,0
6597.287384,0
6598.289392,0
6599.28944,0
6600.280335,0
6601.289112,0
6602.290344,0
6603.281879,0
6604.287877,0
6605.28589,0
6606.305413,0
6607.285473,0
6608.287025,0
6609.283321,0
6610.29167,0
6611.283046,0
6612.294541,0
6613.286376,0
6614.28527,0
6615.293156,0
6616.288081,0
6617.275753,0
6618.281073,0
6619.293563,0
6620.285768,0
6621.288484,0
6622.285465,0
6623.283578,0
6624.281533,0
6625.292974,0
6626.290128,0
6627.283535,0
6628.282657,0
6629.286658,0
6630.287562,0
6631.282732,0
6632.289706,0
6633.282757,0
6634.29292,0
6635.275324,0
6636.289279,0
6637.282138,0
6638.288331,0
6639.284179,0
6640.282781,0
6641.289116,0
6642.281127,0
6643.279225,0
6644.282882,0
6645.288544,0
6646.305531,0
6647.292898,0
6648.286761,0
6649.287132,0
6650.2854,0
6651.286864,0
6652.284668,0
6653.310466,0
6654.295853,0
6655.299208,0
6656.280749,0
6657.282298,0
6658.285027,0
6659.286438,0
6660.289736,0
6661.28509,0
6662.289382,0
6663.281996,0
6664.285288,0
6665.291281,0
6666.304054,0
6667.294454,0
6668.289886,0
6669.288295,0.2899999917
6670.281827,0.2599999905
6671.289423,0.6399999857
6672.292048,0.8399999738
6673.294882,0.8700000048
6674.288636,0.9100000262
6675.282762,0.75
6676.29539,0.6800000072
6677.286039,0.5
6678.283727,0.7799999714
6679.293245,0.7799999714
6680.287792,0.7900000215
6681.288362,0.4199999869
6682.284703,0.5400000215
6683.283437,0.4300000072
6684.292749,0.2599999905
6685.284958,0.6800000072
6686.286072,1.860000014
6687.292539,0.7699999809
6688.287751,1.370000005
6689.276828,1.409999967
6690.283929,0.9100000262
6691.291501,0.6800000072
6692.289532,0.2700000107
6693.28227,0.4600000083
6694.285731,0.6800000072
6695.275647,0.6700000167
6696.288504,1.889999986
6697.290579,1.029999971
6698.289118,1.220000029
6699.288888,0.8399999738
6700.286676,0.8299999833
6701.299554,1.480000019
6702.281984,0.4900000095
6703.285386,0.2899999917
6704.287687,0
6705.283731,0.150000006
6706.286307,0.6899999976
6707.290472,0.7300000191
6708.283034,0.5699999928
6709.285732,0.6399999857
6710.292533,0.5600000024
6711.289052,0.5699999928
6712.291321,0.7599999905
6713.281508,0.6800000072
6714.294288,0.75
6715.298094,0.3400000036
6716.286894,0.4499999881
6717.289904,0.9300000072
6718.297241,0.5500000119
6719.288845,0.4799999893
6720.289144,0.4499999881
6721.286214,0.3600000143
6722.289471,0.5099999905
6723.289696,0.5600000024
6724.287585,0.6100000143
6725.283378,0.8999999762
6726.284759,0.7799999714
6727.283492,0.3899999857
6728.29045,0.9800000191
6729.283219,0.6000000238
6730.290405,0.6700000167
6731.291496,0.7799999714
6732.28575,0.8700000048
6733.28249,0.7699999809
6734.28687,0.8399999738
6735.28558,0.5600000024
6736.28905,0.6100000143
6737.29028,0.7200000286
6738.293901,0.5600000024
6739.284831,0.4499999881
6740.296717,0.6600000262
6741.288027,0.7200000286
6742.288836,0.5299999714
6743.290642,0.5899999738
6744.291007,1.25999999
6745.288572,0.9800000191
6746.286003,0.8799999952
6747.300481,0.7599999905
6748.294388,0.5299999714
6749.328732,0.6200000048
6750.297427,1.529999971
6751.286802,0.6700000167
6752.296597,0.5600000024
6753.31132,0.400000006
6754.284997,0.5799999833
6755.278358,0.7900000215
6756.295354,0.6000000238
6757.299094,0.6399999857
6758.294707,0.6999999881
6759.285914,0.8399999738
6760.28482,0.8500000238
6761.288753,0.9200000167
6762.27723,0.8999999762
6763.287941,0.8100000024
6764.291671,0.5199999809
6765.282123,0.8799999952
6766.29421,0.7900000215
6767.288778,0.6800000072
6768.288387,0.9700000286
6769.28243,0.9700000286
6770.279956,0.7900000215
6771.286672,0.7699999809
6772.288449,1.110000014
6773.288646,0.4600000083
6774.287485,0.7599999905
6775.289202,0.1899999976
6776.284028,0.7799999714
6777.281941,1.480000019
6778.286609,1.470000029
6779.285666,1.559999943
6780.281819,0.8399999738
6781.287548,0.8700000048
6782.288266,1.919999957
6783.289997,1.929999948
6784.284229,0.75
6785.287862,0.9200000167
6786.282675,0.8299999833
6787.293444,0.7699999809
6788.285963,1.340000033
6789.285844,0.8199999928
6790.290038,0.7300000191
6791.293332,0.8399999738
6792.289147,0.8100000024
6793.285241,0.5899999738
6794.292331,0.6899999976
6795.280967,0.9700000286
6796.285013,1.100000024
6797.283169,0.6700000167
6798.291738,0.8100000024
6799.286338,1.179999948
6800.286285,0.8000000119
6801.287587,1.129999995
6802.290891,0.8500000238
6803.296656,0.8500000238
6804.294151,0.5199999809
6805.291736,0.7400000095
6806.286565,0.75
6807.286856,0.8199999928
6808.285318,0.8199999928
6809.287627,0.8399999738
6810.284808,0.8299999833
6811.287353,0.7400000095
6812.288321,0.8999999762
6813.28629,0.8799999952
6814.289694,0.8799999952
6815.287234,2.200000048
6816.282387,0.8999999762
6817.284931,0.75
6818.288412,0.7599999905
6819.293348,0.7599999905
6820.292129,0.5799999833
6821.285442,0.9399999976
6822.301075,1.370000005
6823.286357,0.9700000286
6824.28444,0.2800000012
6825.287465,0.5299999714
6826.271818,0.4499999881
6827.288275,0.6800000072
6828.283189,0.7200000286
6829.285946,0.9100000262
6830.295488,0.8399999738
6831.288388,0.9300000072
6832.299596,0.7799999714
6833.285973,0.8000000119
6834.287253,0.7699999809
6835.27555,0.8399999738
6836.28002,1.50999999
6837.309804,0.8500000238
6838.292,0.8500000238
6839.304353,0.8999999762
6840.303725,0.8500000238
6841.284919,0.7699999809
6842.291148,0.7699999809
6843.288795,0.8299999833
6844.295478,0.7900000215
6845.304733,0.8700000048
6846.286646,0.9599999785
6847.300837,0.8999999762
6848.293082,0.8999999762
6849.302693,0.4300000072
6850.289675,0.5299999714
6851.28556,0.6000000238
6852.28778,0.3899999857
6853.281819,0.3300000131
6854.284307,0.4699999988
6855.285128,0.8299999833
6856.292995,0.6000000238
6857.286024,0.6399999857
6858.280714,0.8000000119
6859.292288,0.8199999928
6860.27428,1.279999971
6861.290373,0.7300000191
6862.280091,0.8999999762
6863.288265,1.129999995
6864.304116,1.360000014
6865.287809,1.210000038
6866.29344,1.320000052
6867.278211,1.330000043
6868.285406,0.8899999857
6869.285727,1.450000048
6870.289271,0.8899999857
6871.287209,0.8600000143
6872.298723,1.129999995
6873.284622,0.9700000286
6874.283719,0.8899999857
6875.288987,1.139999986
6876.282559,0.9900000095
6877.285188,0.9200000167
6878.296889,0.8799999952
6879.279763,0.5400000215
6880.286872,1.24000001
6881.281353,0.9300000072
6882.282722,0.8999999762
6883.290211,1.190000057
6884.285717,0.8199999928
6885.290632,0.8299999833
6886.284307,0.2099999934
6887.284696,0.3199999928
6888.304464,0
6889.275258,0
6890.282322,0
6891.290374,0
6892.290856,0
6893.292017,0
6894.285729,0
6895.28359,0
6896.285541,0
6897.291225,0.200000003
6898.284954,0
6899.287586,0
6900.282159,0
6901.291882,0
6902.293031,0
6903.282576,0
6904.290689,0
6905.280937,0
6906.295725,0
6907.298215,0
6908.28747,0
6909.290826,0
6910.2863,0
6911.281979,0
6912.284585,0
6913.282192,0
6914.284682,0
6915.285079,0
6916.282441,0
6917.287316,0
6918.282023,0
6919.296118,0
6920.283952,0
6921.28992,0
6922.291858,0
6923.288155,0
6924.287521,0
6925.289439,0
6926.279619,0
6927.293261,0
6928.279364,0
6929.283451,0
6930.283527,0
6931.290595,0
6932.296153,0
6933.287614,0
6934.284679,0
6935.288886,0
6936.277966,0
6937.282448,0
6938.289368,0
6939.280649,0
6940.294691,0
6941.284438,0
6942.281296,0
6943.288907,0
6944.281175,0
6945.289761,0
6946.287861,0
6947.281871,0
6948.284801,0
6949.291367,0
6950.287873,0
6951.295379,0
6952.290494,0
6953.273999,0
6954.293524,0
6955.289321,0
6956.283319,0
6957.280594,0
6958.285723,0
6959.283947,0
6960.301053,0
6961.282909,0
6962.281543,0
6963.279094,0
6964.287907,0
6965.293083,0
6966.286686,0
6967.285529,0
6968.277236,0
6969.282369,0
6970.289541,0
6971.288681,0
6972.291682,0
6973.288264,0
6974.279254,0
6975.290317,0
6976.27824,0
6977.29185,0
6978.287394,0
6979.282829,0.2199999988
6980.287185,0
6981.288628,0
6982.284164,0
6983.280094,0
6984.285945,0
6985.282839,0
6986.288497,0
6987.300354,0
6988.28962,0
6989.290784,0
6990.288099,0
6991.284584,0
6992.290731,0
6993.280239,0
6994.288448,0
6995.290172,0
6996.289758,0
6997.287758,0
6998.28199,0
6999.288414,0
7000.294892,0
7001.288078,0
7002.296275,0
7003.290062,0
7004.281207,0
7005.285781,0
7006.289959,0
7007.280577,0
7008.28989,0
7009.284452,0
7010.290225,0
7011.288077,0
7012.285274,0
7013.288139,0
7014.291035,0
7015.284545,0
7016.287629,0
7017.290393,0
7018.285556,0
7019.284285,0
7020.28538,0
7021.287475,0
7022.293028,0
7023.273278,0
7024.285896,0
7025.282529,0
7026.282462,0
7027.291969,0
7028.289776,0
7029.280998,0
7030.280109,0
7031.289279,0
7032.293959,0
7033.289432,0
7034.290133,0
7035.293489,0
7036.292841,0
7037.297539,0
7038.295206,0
7039.291379,0
7040.292391,0
7041.282819,0
7042.300105,0
7043.292968,0
7044.291236,0
7045.282484,0
7046.288341,0
7047.287119,0
7048.28811,0
7049.286525,0
7050.296554,0
7051.289272,0
7052.289568,0
7053.278151,0
7054.287667,0
7055.28593,0
7056.288489,0
7057.284783,0
7058.289506,0
7059.288039,0
7060.286423,0
7061.295944,0
7062.273954,0
7063.282338,0
7064.293762,0
7065.299334,0
7066.285673,0
7067.291312,0
7068.285755,0
7069.286725,0
7070.29521,0
7071.280735,0
7072.284287,0
7073.287918,0
7074.282018,0
7075.284748,0
7076.287042,0
7077.301011,0
7078.295906,0
7079.288938,0
7080.292619,0
7081.281712,0
7082.283674,0
7083.301025,0
7084.284725,0
7085.287089,0
7086.292722,0
7087.295855,0
7088.284035,0
7089.292513,0
7090.284034,0
7091.297298,0
7092.282329,0
7093.284454,0
7094.295634,0
7095.288111,0
7096.282169,0
7097.282815,0
7098.292072,0
7099.290389,0
7100.28163,0
7101.286473,0
7102.283848,0
7103.283701,0
7104.2877,0
7105.281861,0
7106.282154,0
7107.297505,0
7108.284622,0
7109.291302,0
7110.281096,0
7111.289463,0
7112.281275,0
7113.284269,0
7114.300457,0
7115.292787,0
7116.288829,0
7117.291588,0
7118.292377,0
7119.28715,0
7120.29777,0
7121.29209,0
7122.286271,0
7123.286412,0
7124.284,0
7125.283036,0
7126.287837,0
7127.299794,0
7128.290409,0
7129.285518,0
7130.288911,0
7131.293019,0
7132.294661,0
7133.30066,0
7134.293236,0
7135.29143,0
7136.289515,0
7137.286878,0
7138.287569,0
7139.275003,0
7140.294808,0
7141.282042,0
7142.288621,0
7143.281134,0
7144.291954,0
7145.287297,0
7146.295589,0
7147.297952,0
7148.289456,0
7149.293484,0
7150.282433,0
7151.289932,0
7152.289565,0
7153.291836,0
7154.28923,0
7155.283787,0
7156.287244,0
7157.28896,0
7158.286164,0
7159.289538,0
7160.281734,0
7161.284764,0
7162.292569,0
7163.283285,0
7164.290495,0
7165.282851,0
7166.288606,0
7167.286664,0
7168.291776,0
7169.290029,0
7170.283234,0
7171.29206,0
7172.283033,0
7173.283813,0
7174.285053,0
7175.287444,0
7176.286235,0
7177.28752,0
7178.290855,0
7179.291647,0
7180.288099,0
7181.282172,0
7182.28523,0
7183.290122,0
7184.282897,0
7185.282874,0
7186.285607,0
7187.296396,0
7188.288488,0
7189.290266,0
7190.288562,0
7191.293733,0
7192.289525,0
7193.28363,0
7194.285853,0
7195.283791,0
7196.287214,0
7197.289209,0
7198.289197,0
7199.278691,0
7200.2917,0
7201.288545,0
7202.29437,0
7203.286297,0
7204.286129,0
7205.285605,0
7206.284297,0
7207.27649,0
7208.292737,0
7209.284958,0
7210.279803,0
7211.282386,0
7212.290368,0
7213.284361,0
7214.293048,0
7215.2872,0
7216.289243,0
7217.292324,0
7218.293514,0
7219.292406,0
7220.289562,0
7221.287348,0
7222.28987,0
7223.285624,0
7224.283869,0
7225.291566,0
7226.28395,0
7227.292655,0
7228.283311,0
7229.287336,0
7230.291793,0
7231.298187,0
7232.284206,0
7233.292636,0
7234.28537,0
7235.288619,0
7236.29039,0
7237.283576,0
7238.296125,0
7239.288883,0
7240.280828,0
7241.286244,0
7242.287616,0
7243.294701,0
7244.284586,0
7245.285546,0
7246.284154,0
7247.286562,0
7248.287758,0
7249.290198,0
7250.283477,0
7251.290505,0
7252.278537,0
7253.293565,0
7254.292058,0
7255.28559,0
7256.281171,0
7257.283672,0
7258.289379,0
7259.294521,0
7260.292524,0
7261.287101,0
7262.287368,0
7263.283702,0
7264.282702,0
7265.284219,0
7266.291018,0
7267.288625,0
7268.297338,0
7269.28949,0
7270.28507,0
7271.288645,0
7272.284,0
7273.289465,0
7274.283358,0
7275.291204,0
7276.279969,0
7277.286849,0
7278.283121,0
7279.285783,0
7280.280642,0
7281.286497,0
7282.284526,0
7283.284749,0
7284.28102,0
7285.284402,0
7286.289185,0
7287.285511,0
7288.280267,0
7289.285924,0
7290.290108,0
7291.287677,0
7292.289554,0
7293.293613,0
7294.288309,0
7295.284142,0
7296.288636,0
7297.292173,0
7298.284195,0
7299.287301,0
7300.28972,0
7301.284276,0
7302.294313,0
7303.287035,0
7304.284882,0
7305.279754,0
7306.281931,0
7307.291683,0
7308.294229,0
7309.284763,0
7310.279835,0
7311.286181,0
7312.297206,0
7313.28529,0
7314.282373,0
7315.295687,0
7316.290078,0
7317.291793,0
7318.293008,0
7319.293253,0
7320.291378,0
7321.286042,0
7322.285822,0
7323.287408,0
7324.285438,0
7325.277771,0
7326.286321,0
7327.280365,0
7328.295539,0
7329.28875,0
7330.289963,0
7331.278395,0
7332.292573,0
7333.299656,0
7334.2852,0
7335.281562,0
7336.288037,0
7337.277532,0
7338.281392,0
7339.284646,0
7340.284675,0
7341.286464,0
7342.294743,0
7343.294651,0
7344.289278,0
7345.285026,0
7346.282652,0
7347.293008,0
7348.285344,0
7349.28961,0
7350.29137,0
7351.28512,0
7352.30111,0
7353.284576,0
7354.282496,0
7355.290339,0
7356.280841,0
7357.290127,0
7358.279671,0
7359.292343,0
7360.289197,0
7361.289648,0
7362.28831,0
7363.284892,0
7364.283783,0
7365.285776,0
7366.282289,0
7367.286797,0
7368.297223,0
7369.28303,0
7370.28635,0
7371.287369,0
7372.298714,0
7373.287933,0
7374.291331,0
7375.286792,0
7376.291305,0
7377.282226,0
7378.290774,0
7379.28973,0
7380.281621,0
7381.282872,0
7382.285015,0
7383.291749,0
7384.284124,0
7385.283282,0
7386.283911,0
7387.280587,0
7388.289222,0
7389.288803,0
7390.289942,0
7391.283644,0
7392.289899,0
7393.27419,0
7394.286134,0
7395.28946,0
7396.283853,0
7397.284302,0
7398.283079,0
7399.288504,0
7400.285378,0
7401.281331,0
7402.288479,0
7403.295867,0
7404.284727,0
7405.28218,0
7406.296215,0
7407.284702,0
7408.297034,0
7409.290621,0
7410.287607,0
7411.285479,0
7412.298004,0
7413.286218,0
7414.286056,0
7415.285546,0
7416.286515,0
7417.305631,0
7418.279851,0
7419.282705,0
7420.290482,0
7421.284927,0
7422.291455,0
7423.288371,0
7424.286093,0
7425.282489,0
7426.283081,0
7427.284697,0
7428.291161,0
7429.28171,0
7430.297791,0
7431.281848,0
7432.288431,0
7433.284339,0
7434.287099,0
7435.289612,0
7436.288379,0
7437.28662,0
7438.284244,0
7439.291382,0
7440.285039,0
7441.28247,0
7442.2923,0
7443.286491,0
7444.289917,0
7445.279282,0
7446.283715,0
7447.292327,0
7448.284008,0
7449.287767,0
7450.286455,0
7451.285014,0
7452.286034,0
7453.281519,0
7454.290226,0
7455.284866,0
7456.28456,0
7457.296497,0
7458.28495,0
7459.288647,0
7460.287699,0
7461.29061,0
7462.288196,0
7463.284669,0
7464.288186,0
7465.283672,0
7466.282652,0
7467.288633,0
7468.28228,0
7469.285133,0
7470.281869,0
7471.275175,0
7472.283755,0
7473.289109,0
7474.287308,0
7475.290034,0
7476.293939,0
7477.283921,0
7478.296623,0
7479.284903,0
7480.28661,0
7481.282146,0
7482.29085,0
7483.291943,0
7484.290379,0
7485.2881,0
7486.290776,0
7487.291654,0
7488.283403,0
7489.287367,0
7490.288338,0
7491.29387,0
7492.291563,0
7493.291784,0
7494.277873,0
7495.285263,0
7496.283696,0
7497.289514,0
7498.283173,0
7499.281276,0
7500.29066,0
7501.292824,0
7502.28822,0
7503.286637,0
7504.293462,0
7505.288407,0
7506.285769,0
7507.286705,0
7508.286672,0
7509.285287,0
7510.286476,0
7511.284636,0
7512.28208,0
7513.285911,0
7514.287486,0
7515.281736,0
7516.297254,0
7517.281847,0
7518.285114,0
7519.28617,0
7520.291334,0
7521.289306,0
7522.287312,0
7523.291632,0
7524.284276,0
7525.282822,0
7526.292172,0
7527.289512,0
7528.277695,0
7529.282202,0
7530.28909,0
7531.286838,0
7532.283847,0
7533.27981,0
7534.284803,0
7535.283689,0
7536.278761,0
7537.295217,0
7538.285302,0
7539.284129,0
7540.290128,0
7541.282056,0
7542.292328,0
7543.290038,0
7544.294913,0
7545.286765,0
7546.286233,0
7547.289122,0
7548.288037,0
7549.282782,0
7550.284065,0
7551.283636,0
7552.288616,0
7553.284572,0
7554.284774,0
7555.286911,0
7556.289821,0
7557.283822,0
7558.289875,0
7559.283494,0
7560.289376,0
7561.291349,0
7562.272621,0
7563.283656,0
7564.284237,0
7565.283097,0
7566.293368,0
7567.286125,0
7568.284605,0
7569.288181,0
7570.283194,0
7571.285755,0
7572.292918,0
7573.291878,0
7574.297574,0
7575.290802,0
7576.29532,0
7577.295767,0
7578.286459,0
7579.282414,0
7580.288386,0
7581.294135,0
7582.295276,0
7583.291608,0
7584.288023,0
7585.284252,0
7586.283943,0
7587.286655,0
7588.280607,0
7589.28016,0
7590.283942,0
7591.280565,0
7592.285262,0
7593.283891,0
7594.288028,0
7595.281586,0
7596.278807,0
7597.288859,0
7598.283002,0
7599.287924,0
7600.282362,0
7601.289511,0
7602.300229,0
7603.299958,0
7604.295449,0
7605.288199,0
7606.279774,0
7607.292569,0
7608.288498,0
7609.290263,0
7610.286102,0
7611.28363,0
7612.30116,0
7613.2881,0
7614.289553,0
7615.290675,0
7616.285549,0
7617.296339,0
7618.288558,0
7619.283752,0
7620.289524,0
7621.288963,0
7622.295874,0
7623.28597,0
7624.28019,0
7625.280502,0
7626.27568,0
7627.284158,0
7628.285408,0
7629.28144,0
7630.292093,0
7631.286667,0
7632.296893,0
7633.301103,0
7634.288487,0
7635.289913,0
7636.298021,0
7637.287161,0
7638.284693,0
7639.293132,0
7640.284631,0
7641.285794,0
7642.294081,0
7643.291221,0
7644.285156,0
7645.283618,0
7646.286725,0
7647.287052,0
7648.284834,0
7649.283335,0
7650.289004,0
7651.285746,0
7652.280106,0
7653.290575,0
7654.28402,0
7655.285026,0
7656.285856,0
7657.281855,0
7658.285589,0
7659.28328,0
7660.28204,0
7661.284326,0
7662.297502,0
7663.284816,0
7664.284956,0
7665.285962,0
7666.2883,0
7667.294708,0
7668.292758,0
7669.285548,0
7670.295075,0
7671.294081,0
7672.2967,0
7673.28354,0
7674.289885,0
7675.282545,0
7676.291122,0
7677.285802,0
7678.289952,0
7679.286525,0
7680.280659,0
7681.286542,0
7682.2798,0
7683.285601,0
7684.287659,0
7685.283281,0
7686.288547,0
7687.28543,0
7688.295061,0
7689.2879,0
7690.291897,0
7691.287544,0
7692.281846,0
7693.283218,0
7694.285525,0
7695.290686,0
7696.286751,0
7697.27583,0
7698.292497,0
7699.290541,0
7700.281467,0
7701.28703,0
7702.288054,0
7703.286464,0
7704.294104,0
7705.288054,0
7706.277947,0
7707.28666,0
7708.274494,0
7709.287988,0
7710.282075,0
7711.288272,0
7712.277861,0
7713.278852,0
7714.278491,0
7715.287973,0
7716.297678,0
7717.287358,0
7718.280312,0
7719.288419,0
7720.287634,0
7721.290631,0
7722.293423,0
7723.293779,0
7724.292718,0
7725.285535,0
7726.28321,0
7727.285633,0
7728.288519,0
7729.291606,0
7730.280095,0
7731.293596,0
7732.295635,0
7733.291559,0
7734.285423,0
7735.292828,0
7736.29362,0
7737.294297,0
7738.285017,0
7739.293126,0
7740.287811,0
7741.28284,0
7742.290549,0
7743.278786,0
7744.282879,0
7745.285506,0
7746.286726,0
7747.282381,0
7748.28486,0
7749.283224,0
7750.290281,0
7751.285582,0
7752.285054,0
7753.282851,0
7754.288405,0
7755.288196,0
7756.309175,0
7757.278894,0
7758.283588,0
7759.285371,0
7760.291083,0
7761.290376,0
7762.294776,0
7763.283493,0
7764.287217,0
7765.278756,0
7766.276936,0
7767.292013,0
7768.291774,0
7769.291827,0
7770.289898,0
7771.285398,0
7772.286303,0
7773.283942,0
7774.274778,0
7775.278073,0
7776.285026,0
7777.290254,0
7778.284562,0
7779.278462,0
7780.287984,0
